56a70dfa395211ecb45e502f9b172694,2104,3,4
56a782d2395211ec8d72502f9b172694,368,1,4
56a782d2395211ec8d72502f9b172694,369,2,4
56a782d2395211ec8d72502f9b172694,4174,3,4
56a7d0c8395211ecaf75502f9b172694,370,1,4
56a7d0c8395211ecaf75502f9b172694,371,2,4
56a7d0c8395211ecaf75502f9b172694,4174,3,4
56a845a8395211ec8edd502f9b172694,466,1,4
56a845a8395211ec8edd502f9b172694,838,2,4
56a845a8395211ec8edd502f9b172694,1972,3,4
56a8ba86395211ecaf9c502f9b172694,663,1,4
56a8ba86395211ecaf9c502f9b172694,691,2,4
56a8ba86395211ecaf9c502f9b172694,695,3,4
56a90874395211ec9ec6502f9b172694,693,1,4
56a90874395211ec9ec6502f9b172694,736,2,4
56a90874395211ec9ec6502f9b172694,1067,3,4
56a97d50395211ecabe2502f9b172694,735,1,4
56a97d50395211ecabe2502f9b172694,774,2,4
56a97d50395211ecabe2502f9b172694,777,3,4
56a9f236395211ec896d502f9b172694,737,1,4
56a9f236395211ec896d502f9b172694,739,2,4
56a9f236395211ec896d502f9b172694,4174,3,4
56aa671a395211ec907b502f9b172694,773,1,4
56aa671a395211ec907b502f9b172694,846,2,4
56aa671a395211ec907b502f9b172694,985,3,4
56aab4fa395211ecb982502f9b172694,819,1,4
56aab4fa395211ecb982502f9b172694,1135,2,4
56aab4fa395211ecb982502f9b172694,2672,3,4
56aab4fa395211ecb982502f9b172694,2673,4,4
56ab29dc395211ec88c2502f9b172694,835,1,4
56ab29dc395211ec88c2502f9b172694,836,2,4
56ab29dc395211ec88c2502f9b172694,4174,3,4
56ab9eba395211ecb75e502f9b172694,837,1,4
56ab9eba395211ecb75e502f9b172694,840,2,4
56ab9eba395211ecb75e502f9b172694,4174,3,4
56abec9c395211ec9cbd502f9b172694,839,1,4
56abec9c395211ec9cbd502f9b172694,854,2,4
56abec9c395211ec9cbd502f9b172694,981,3,4
56ac6188395211ec8ec1502f9b172694,843,1,4
56ac6188395211ec8ec1502f9b172694,844,2,4
56ac6188395211ec8ec1502f9b172694,4174,3,4
56acd668395211ecb9d3502f9b172694,845,1,4
56acd668395211ecb9d3502f9b172694,848,2,4
56acd668395211ecb9d3502f9b172694,4174,3,4
56ad4b50395211ec9f90502f9b172694,850,1,4
56ad4b50395211ec9f90502f9b172694,852,2,4
56ad4b50395211ec9f90502f9b172694,4174,3,4
56adc01c395211ec864c502f9b172694,851,1,4
56adc01c395211ec864c502f9b172694,852,2,4
56adc01c395211ec864c502f9b172694,4174,3,4
56ae0e08395211eca29a502f9b172694,855,1,4
56ae0e08395211eca29a502f9b172694,898,2,4
56ae0e08395211eca29a502f9b172694,981,3,4
56ae82e6395211ec9dd8502f9b172694,860,1,4
56ae82e6395211ec9dd8502f9b172694,862,2,4
56ae82e6395211ec9dd8502f9b172694,4174,3,4
56aed0d2395211ec85c0502f9b172694,861,1,4
56aed0d2395211ec85c0502f9b172694,862,2,4
56aed0d2395211ec85c0502f9b172694,4174,3,4
56af45b4395211ec8b68502f9b172694,868,1,4
56af45b4395211ec8b68502f9b172694,869,2,4
56af45b4395211ec8b68502f9b172694,4174,3,4
56afba9c395211ec8f1e502f9b172694,870,1,4
56afba9c395211ec8f1e502f9b172694,871,2,4
56afba9c395211ec8f1e502f9b172694,4174,3,4
56b0087e395211ecae22502f9b172694,899,1,4
56b0087e395211ecae22502f9b172694,953,2,4
56b0087e395211ecae22502f9b172694,981,3,4
56b07d68395211ec9e81502f9b172694,903,1,4
56b07d68395211ec9e81502f9b172694,905,2,4
56b07d68395211ec9e81502f9b172694,4174,3,4
56b0f23e395211ecabad502f9b172694,904,1,4
56b0f23e395211ecabad502f9b172694,905,2,4
56b0f23e395211ecabad502f9b172694,4174,3,4
56b14024395211ecae25502f9b172694,942,1,4
56b14024395211ecae25502f9b172694,943,2,4
56b14024395211ecae25502f9b172694,4174,3,4
56b1b508395211eca810502f9b172694,945,1,4
56b1b508395211eca810502f9b172694,946,2,4
56b1b508395211eca810502f9b172694,4174,3,4
56b202fa395211eca118502f9b172694,952,1,4
56b202fa395211eca118502f9b172694,953,2,4
56b202fa395211eca118502f9b172694,981,3,4
56b277dc395211ecb644502f9b172694,957,1,4
56b277dc395211ecb644502f9b172694,958,2,4
56b277dc395211ecb644502f9b172694,4174,3,4
56b2ecb0395211ecb3fe502f9b172694,959,1,4
56b2ecb0395211ecb3fe502f9b172694,960,2,4
56b2ecb0395211ecb3fe502f9b172694,4174,3,4
56b36192395211eca0c4502f9b172694,963,1,4
56b36192395211eca0c4502f9b172694,965,2,4
56b36192395211eca0c4502f9b172694,4174,3,4
56b3af7e395211ec9a32502f9b172694,964,1,4
56b3af7e395211ec9a32502f9b172694,965,2,4
56b3af7e395211ec9a32502f9b172694,4174,3,4
56b42464395211eca26f502f9b172694,967,1,4
56b42464395211eca26f502f9b172694,981,2,4
56b42464395211eca26f502f9b172694,1167,3,4
56b4993a395211ec9397502f9b172694,971,1,4
56b4993a395211ec9397502f9b172694,972,2,4
56b4993a395211ec9397502f9b172694,4174,3,4
56b50e1c395211eca849502f9b172694,974,1,4
56b50e1c395211eca849502f9b172694,977,2,4
56b50e1c395211eca849502f9b172694,4174,3,4
56b5a9fa395211eca749502f9b172694,983,1,4
56b5a9fa395211eca749502f9b172694,1015,2,4
56b5a9fa395211eca749502f9b172694,1867,3,4
56b66ccc395211eca7f5502f9b172694,1063,1,4
56b66ccc395211eca7f5502f9b172694,1090,2,4
56b66ccc395211eca7f5502f9b172694,1093,3,4
56b70894395211ec87f2502f9b172694,1089,1,4
56b70894395211ec87f2502f9b172694,1604,2,4
56b70894395211ec87f2502f9b172694,1605,3,4
56b7568c395211ec92c7502f9b172694,1168,1,4
56b7568c395211ec92c7502f9b172694,1205,2,4
56b7568c395211ec92c7502f9b172694,1214,3,4
56b7cb6c395211ec90d7502f9b172694,1211,1,4
56b7cb6c395211ec90d7502f9b172694,1213,2,4
56b7cb6c395211ec90d7502f9b172694,4174,3,4
56b8403e395211ec8385502f9b172694,1212,1,4
56b8403e395211ec8385502f9b172694,1213,2,4
56b8403e395211ec8385502f9b172694,4174,3,4
56b8b52e395211ec95f5502f9b172694,1215,1,4
56b8b52e395211ec95f5502f9b172694,1229,2,4
56b8b52e395211ec95f5502f9b172694,2326,3,4
56b90310395211ec9c12502f9b172694,1217,1,4
56b90310395211ec9c12502f9b172694,1219,2,4
56b90310395211ec9c12502f9b172694,4174,3,4
56b977e4395211ec9b4a502f9b172694,1218,1,4
56b977e4395211ec9b4a502f9b172694,1219,2,4
56b977e4395211ec9b4a502f9b172694,4174,3,4
56b9ecdc395211ecb2ab502f9b172694,1223,1,4
56b9ecdc395211ecb2ab502f9b172694,1224,2,4
56b9ecdc395211ecb2ab502f9b172694,4174,3,4
56ba61b0395211ecab0e502f9b172694,1226,1,4
56ba61b0395211ecab0e502f9b172694,1227,2,4
56ba61b0395211ecab0e502f9b172694,4174,3,4
56bad68a395211ec90e8502f9b172694,1228,1,4
56bad68a395211ec90e8502f9b172694,1229,2,4
56bad68a395211ec90e8502f9b172694,2326,3,4
56bb2474395211eca734502f9b172694,1232,1,4
56bb2474395211eca734502f9b172694,1233,2,4
56bb2474395211eca734502f9b172694,4174,3,4
56bb9952395211ec9762502f9b172694,1235,1,4
56bb9952395211ec9762502f9b172694,1236,2,4
56bb9952395211ec9762502f9b172694,4174,3,4
56bbe73e395211eca3db502f9b172694,1239,1,4
56bbe73e395211eca3db502f9b172694,1241,2,4
56bbe73e395211eca3db502f9b172694,4174,3,4
56bc5c1c395211ecb400502f9b172694,1240,1,4
56bc5c1c395211ecb400502f9b172694,1241,2,4
56bc5c1c395211ecb400502f9b172694,4174,3,4
56bcd108395211ec8762502f9b172694,1243,1,4
56bcd108395211ec8762502f9b172694,1257,2,4
56bcd108395211ec8762502f9b172694,2326,3,4
56bd1ee8395211ec9e15502f9b172694,1247,1,4
56bd1ee8395211ec9e15502f9b172694,1248,2,4
56bd1ee8395211ec9e15502f9b172694,4174,3,4
56bd93c8395211ec95e7502f9b172694,1249,1,4
56bd93c8395211ec95e7502f9b172694,1250,2,4
56bd93c8395211ec95e7502f9b172694,4174,3,4
56be08a6395211ec98e9502f9b172694,1251,1,4
56be08a6395211ec98e9502f9b172694,1252,2,4
56be08a6395211ec98e9502f9b172694,4174,3,4
56be569e395211ecb06b502f9b172694,1255,1,4
56be569e395211ecb06b502f9b172694,1258,2,4
56be569e395211ecb06b502f9b172694,4174,3,4
56becb74395211eca30e502f9b172694,1256,1,4
56becb74395211eca30e502f9b172694,1257,2,4
56becb74395211eca30e502f9b172694,2326,3,4
56bf4054395211ec86e8502f9b172694,1260,1,4
56bf4054395211ec86e8502f9b172694,1261,2,4
56bf4054395211ec86e8502f9b172694,4174,3,4
56bfb536395211ec8940502f9b172694,1262,1,4
56bfb536395211ec8940502f9b172694,1263,2,4
56bfb536395211ec8940502f9b172694,4174,3,4
56c0510c395211eca666502f9b172694,1266,1,4
56c0510c395211eca666502f9b172694,1268,2,4
56c0510c395211eca666502f9b172694,4174,3,4
56c0c5ee395211ecb084502f9b172694,1267,1,4
56c0c5ee395211ecb084502f9b172694,1268,2,4
56c0c5ee395211ecb084502f9b172694,4174,3,4
56c13adc395211eca9ae502f9b172694,1270,1,4
56c13adc395211eca9ae502f9b172694,1271,2,4
56c13adc395211eca9ae502f9b172694,2326,3,4
56c1afb4395211ecbcdd502f9b172694,1273,1,4
56c1afb4395211ecbcdd502f9b172694,1275,2,4
56c1afb4395211ecbcdd502f9b172694,4174,3,4
56c224a8395211eca438502f9b172694,1274,1,4
56c224a8395211eca438502f9b172694,1275,2,4
56c224a8395211eca438502f9b172694,4174,3,4
56c29974395211ec9d7a502f9b172694,1279,1,4
56c29974395211ec9d7a502f9b172694,1280,2,4
56c29974395211ec9d7a502f9b172694,4174,3,4
56c30e5e395211ec9455502f9b172694,1282,1,4
56c30e5e395211ec9455502f9b172694,1283,2,4
56c30e5e395211ec9455502f9b172694,4174,3,4
56c3833a395211ecb666502f9b172694,1285,1,4
56c3833a395211ecb666502f9b172694,1299,2,4
56c3833a395211ecb666502f9b172694,2326,3,4
56c3f812395211eca04e502f9b172694,1288,1,4
56c3f812395211eca04e502f9b172694,1290,2,4
56c3f812395211eca04e502f9b172694,4174,3,4
56c46cee395211ec9477502f9b172694,1289,1,4
56c46cee395211ec9477502f9b172694,1290,2,4
56c46cee395211ec9477502f9b172694,4174,3,4
56c4bad4395211ec89a4502f9b172694,1292,1,4
56c4bad4395211ec89a4502f9b172694,1293,2,4
56c4bad4395211ec89a4502f9b172694,4174,3,4
56c52fc6395211ec84f3502f9b172694,1295,1,4
56c52fc6395211ec84f3502f9b172694,1296,2,4
56c52fc6395211ec84f3502f9b172694,4174,3,4
56c5cb8a395211ec87b4502f9b172694,1298,1,4
56c5cb8a395211ec87b4502f9b172694,1299,2,4
56c5cb8a395211ec87b4502f9b172694,2326,3,4
56c64078395211eca3d4502f9b172694,1300,1,4
56c64078395211eca3d4502f9b172694,1301,2,4
56c64078395211eca3d4502f9b172694,4174,3,4
56c68e52395211ec9982502f9b172694,1304,1,4
56c68e52395211ec9982502f9b172694,1305,2,4
56c68e52395211ec9982502f9b172694,4174,3,4
56c70338395211ec96c6502f9b172694,1308,1,4
56c70338395211ec96c6502f9b172694,1309,2,4
56c70338395211ec96c6502f9b172694,4174,3,4
56c7781a395211ec94b8502f9b172694,1311,1,4
56c7781a395211ec94b8502f9b172694,1315,2,4
56c7781a395211ec94b8502f9b172694,4174,3,4
56c813e8395211eca19b502f9b172694,1312,1,4
56c813e8395211eca19b502f9b172694,1313,2,4
56c813e8395211eca19b502f9b172694,2326,3,4
56c888de395211ec84ef502f9b172694,1314,1,4
56c888de395211ec84ef502f9b172694,1315,2,4
56c888de395211ec84ef502f9b172694,4174,3,4
56c8fda6395211eca2be502f9b172694,1318,1,4
56c8fda6395211eca2be502f9b172694,1319,2,4
56c8fda6395211eca2be502f9b172694,4174,3,4
56c94b92395211ec83a2502f9b172694,1322,1,4
56c94b92395211ec83a2502f9b172694,1323,2,4
56c94b92395211ec83a2502f9b172694,4174,3,4
56c9c078395211ecb230502f9b172694,1324,1,4
56c9c078395211ecb230502f9b172694,1325,2,4
56c9c078395211ecb230502f9b172694,4174,3,4
56ca5c4c395211ecb10a502f9b172694,1327,1,4
56ca5c4c395211ecb10a502f9b172694,1340,2,4
56ca5c4c395211ecb10a502f9b172694,2326,3,4
56cad134395211ec99d7502f9b172694,1330,1,4
56cad134395211ec99d7502f9b172694,1332,2,4
56cad134395211ec99d7502f9b172694,4174,3,4
56cb460a395211ecaa8e502f9b172694,1331,1,4
56cb460a395211ecaa8e502f9b172694,1332,2,4
56cb460a395211ecaa8e502f9b172694,4174,3,4
56cbbaf4395211ecbcf4502f9b172694,1336,1,4
56cbbaf4395211ecbcf4502f9b172694,1338,2,4
56cbbaf4395211ecbcf4502f9b172694,4174,3,4
56cc2fee395211eca390502f9b172694,1337,1,4
56cc2fee395211eca390502f9b172694,1338,2,4
56cc2fee395211eca390502f9b172694,4174,3,4
56cca4b4395211ec8c38502f9b172694,1341,1,4
56cca4b4395211ec8c38502f9b172694,1356,2,4
56cca4b4395211ec8c38502f9b172694,2326,3,4
56cd198a395211ecafb1502f9b172694,1344,1,4
56cd198a395211ecafb1502f9b172694,1345,2,4
56cd198a395211ecafb1502f9b172694,4174,3,4
56cd8e68395211ecb72f502f9b172694,1346,1,4
56cd8e68395211ecb72f502f9b172694,1347,2,4
56cd8e68395211ecb72f502f9b172694,4174,3,4
56ce034a395211eca254502f9b172694,1351,1,4
56ce034a395211eca254502f9b172694,1353,2,4
56ce034a395211eca254502f9b172694,4174,3,4
56ce7840395211ec8fb7502f9b172694,1352,1,4
56ce7840395211ec8fb7502f9b172694,1353,2,4
56ce7840395211ec8fb7502f9b172694,4174,3,4
56ceed10395211ec84ab502f9b172694,1355,1,4
56ceed10395211ec84ab502f9b172694,1356,2,4
56ceed10395211ec84ab502f9b172694,2326,3,4
56cf88dc395211eca85e502f9b172694,1361,1,4
56cf88dc395211eca85e502f9b172694,1363,2,4
56cf88dc395211eca85e502f9b172694,4174,3,4
56cffdc0395211ec87be502f9b172694,1362,1,4
56cffdc0395211ec87be502f9b172694,1363,2,4
56cffdc0395211ec87be502f9b172694,4174,3,4
56d04bac395211ec8528502f9b172694,1366,1,4
56d04bac395211ec8528502f9b172694,1368,2,4
56d04bac395211ec8528502f9b172694,4174,3,4
56d0e79a395211ec9391502f9b172694,1367,1,4
56d0e79a395211ec9391502f9b172694,1368,2,4
56d0e79a395211ec9391502f9b172694,4174,3,4
56d15c62395211ec9278502f9b172694,1370,1,4
56d15c62395211ec9278502f9b172694,1384,2,4
56d15c62395211ec9278502f9b172694,2326,3,4
56d1d140395211eca299502f9b172694,1375,1,4
56d1d140395211eca299502f9b172694,1377,2,4
56d1d140395211eca299502f9b172694,4174,3,4
56d2461e395211eca881502f9b172694,1376,1,4
56d2461e395211eca881502f9b172694,1377,2,4
56d2461e395211eca881502f9b172694,4174,3,4
56d2bb06395211ec894b502f9b172694,1380,1,4
56d2bb06395211ec894b502f9b172694,1382,2,4
56d2bb06395211ec894b502f9b172694,4174,3,4
56d32fdc395211ec9bc0502f9b172694,1381,1,4
56d32fdc395211ec9bc0502f9b172694,1382,2,4
56d32fdc395211ec9bc0502f9b172694,4174,3,4
56d37dca395211ec95a6502f9b172694,1383,1,4
56d37dca395211ec95a6502f9b172694,1384,2,4
56d37dca395211ec95a6502f9b172694,2326,3,4
56d3f2ac395211ecbf89502f9b172694,1388,1,4
56d3f2ac395211ecbf89502f9b172694,1390,2,4
56d3f2ac395211ecbf89502f9b172694,4174,3,4
56d46788395211eca59c502f9b172694,1389,1,4
56d46788395211eca59c502f9b172694,1390,2,4
56d46788395211eca59c502f9b172694,4174,3,4
56d4dc6e395211ec9e6c502f9b172694,1394,1,4
56d4dc6e395211ec9e6c502f9b172694,1395,2,4
56d4dc6e395211ec9e6c502f9b172694,4174,3,4
56d52a58395211ec8e64502f9b172694,1396,1,4
56d52a58395211ec8e64502f9b172694,1400,2,4
56d52a58395211ec8e64502f9b172694,4174,3,4
56d59f30395211ecafa8502f9b172694,1397,1,4
56d59f30395211ecafa8502f9b172694,1398,2,4
56d59f30395211ecafa8502f9b172694,2326,3,4
56d6141a395211ecbccd502f9b172694,1399,1,4
56d6141a395211ecbccd502f9b172694,1400,2,4
56d6141a395211ecbccd502f9b172694,4174,3,4
56d66200395211ecacec502f9b172694,1403,1,4
56d66200395211ecacec502f9b172694,1404,2,4
56d66200395211ecacec502f9b172694,4174,3,4
56d6d6de395211ecb570502f9b172694,1408,1,4
56d6d6de395211ecb570502f9b172694,1409,2,4
56d6d6de395211ecb570502f9b172694,4174,3,4
56d724c8395211ec8d60502f9b172694,1410,1,4
56d724c8395211ec8d60502f9b172694,1413,2,4
56d724c8395211ec8d60502f9b172694,4174,3,4
56d799ac395211ecb340502f9b172694,1412,1,4
56d799ac395211ecb340502f9b172694,1426,2,4
56d799ac395211ecb340502f9b172694,2326,3,4
56d80e94395211ec85da502f9b172694,1415,1,4
56d80e94395211ec85da502f9b172694,1417,2,4
56d80e94395211ec85da502f9b172694,4174,3,4
56d88366395211ec9e57502f9b172694,1416,1,4
56d88366395211ec9e57502f9b172694,1417,2,4
56d88366395211ec9e57502f9b172694,4174,3,4
56d8d152395211ec826f502f9b172694,1421,1,4
56d8d152395211ec826f502f9b172694,1423,2,4
56d8d152395211ec826f502f9b172694,4174,3,4
56d94634395211ec8fda502f9b172694,1422,1,4
56d94634395211ec8fda502f9b172694,1423,2,4
56d94634395211ec8fda502f9b172694,4174,3,4
56d9bb12395211eca12e502f9b172694,1425,1,4
56d9bb12395211eca12e502f9b172694,1426,2,4
56d9bb12395211eca12e502f9b172694,2326,3,4
56da08fa395211ec8df3502f9b172694,1427,1,4
56da08fa395211ec8df3502f9b172694,1429,2,4
56da08fa395211ec8df3502f9b172694,4174,3,4
56da7dde395211ec854e502f9b172694,1428,1,4
56da7dde395211ec854e502f9b172694,1429,2,4
56da7dde395211ec854e502f9b172694,4174,3,4
56daf2c8395211ec94a2502f9b172694,1434,1,4
56daf2c8395211ec94a2502f9b172694,1436,2,4
56daf2c8395211ec94a2502f9b172694,4174,3,4
56db40a6395211ecb994502f9b172694,1435,1,4
56db40a6395211ecb994502f9b172694,1436,2,4
56db40a6395211ecb994502f9b172694,4174,3,4
56dbb58a395211ecac6c502f9b172694,1439,1,4
56dbb58a395211ecac6c502f9b172694,1440,2,4
56dbb58a395211ecac6c502f9b172694,2326,3,4
56dc2a6e395211ecbdab502f9b172694,1443,1,4
56dc2a6e395211ecbdab502f9b172694,1444,2,4
56dc2a6e395211ecbdab502f9b172694,4174,3,4
56dc7858395211ecad4e502f9b172694,1446,1,4
56dc7858395211ecad4e502f9b172694,1447,2,4
56dc7858395211ecad4e502f9b172694,4174,3,4
56dced34395211ec9962502f9b172694,1449,1,4
56dced34395211ec9962502f9b172694,1451,2,4
56dced34395211ec9962502f9b172694,4174,3,4
56dd6218395211ec9a6f502f9b172694,1450,1,4
56dd6218395211ec9a6f502f9b172694,1451,2,4
56dd6218395211ec9a6f502f9b172694,4174,3,4
56ddaffa395211ec8ac5502f9b172694,1453,1,4
56ddaffa395211ec8ac5502f9b172694,1454,2,4
56ddaffa395211ec8ac5502f9b172694,2326,3,4
56de24dc395211ec852b502f9b172694,1457,1,4
56de24dc395211ec852b502f9b172694,1459,2,4
56de24dc395211ec852b502f9b172694,4174,3,4
56de99ba395211ec86f2502f9b172694,1458,1,4
56de99ba395211ec86f2502f9b172694,1459,2,4
56de99ba395211ec86f2502f9b172694,4174,3,4
56df0ea2395211ecaa0b502f9b172694,1463,1,4
56df0ea2395211ecaa0b502f9b172694,1465,2,4
56df0ea2395211ecaa0b502f9b172694,4174,3,4
56df5c86395211ecad19502f9b172694,1464,1,4
56df5c86395211ecad19502f9b172694,1465,2,4
56df5c86395211ecad19502f9b172694,4174,3,4
56dfd166395211ecb0cf502f9b172694,1468,1,4
56dfd166395211ecb0cf502f9b172694,1482,2,4
56dfd166395211ecb0cf502f9b172694,2326,3,4
56e01f52395211eca4b3502f9b172694,1471,1,4
56e01f52395211eca4b3502f9b172694,1473,2,4
56e01f52395211eca4b3502f9b172694,4174,3,4
56e09436395211ec9055502f9b172694,1472,1,4
56e09436395211ec9055502f9b172694,1473,2,4
56e09436395211ec9055502f9b172694,4174,3,4
56e10912395211eca87b502f9b172694,1478,1,4
56e10912395211eca87b502f9b172694,1479,2,4
56e10912395211eca87b502f9b172694,4174,3,4
56e17e00395211ecb85a502f9b172694,1480,1,4
56e17e00395211ecb85a502f9b172694,1483,2,4
56e17e00395211ecb85a502f9b172694,4174,3,4
56e1cbdc395211ec84a2502f9b172694,1481,1,4
56e1cbdc395211ec84a2502f9b172694,1482,2,4
56e1cbdc395211ec84a2502f9b172694,2326,3,4
56e240ba395211ecaa41502f9b172694,1484,1,4
56e240ba395211ecaa41502f9b172694,1485,2,4
56e240ba395211ecaa41502f9b172694,4174,3,4
56e2b59c395211ecbae8502f9b172694,1486,1,4
56e2b59c395211ecbae8502f9b172694,1487,2,4
56e2b59c395211ecbae8502f9b172694,4174,3,4
56e32a80395211ecbba2502f9b172694,1489,1,4
56e32a80395211ecbba2502f9b172694,1490,2,4
56e32a80395211ecbba2502f9b172694,4174,3,4
56e39f62395211ecb149502f9b172694,1494,1,4
56e39f62395211ecb149502f9b172694,1497,2,4
56e39f62395211ecb149502f9b172694,4174,3,4
56e4143a395211eca17b502f9b172694,1496,1,4
56e4143a395211eca17b502f9b172694,1510,2,4
56e4143a395211eca17b502f9b172694,2326,3,4
56e4622c395211ec98a6502f9b172694,1499,1,4
56e4622c395211ec98a6502f9b172694,1500,2,4
56e4622c395211ec98a6502f9b172694,4174,3,4
56e4d708395211ec9fde502f9b172694,1502,1,4
56e4d708395211ec9fde502f9b172694,1503,2,4
56e4d708395211ec9fde502f9b172694,4174,3,4
56e54bf0395211eca633502f9b172694,1505,1,4
56e54bf0395211eca633502f9b172694,1506,2,4
56e54bf0395211eca633502f9b172694,4174,3,4
56e599e4395211ecaf13502f9b172694,1508,1,4
56e599e4395211ecaf13502f9b172694,1511,2,4
56e599e4395211ecaf13502f9b172694,4174,3,4
56e60eb6395211ec8c00502f9b172694,1509,1,4
56e60eb6395211ec8c00502f9b172694,1510,2,4
56e60eb6395211ec8c00502f9b172694,2326,3,4
56e68398395211ec95e0502f9b172694,1515,1,4
56e68398395211ec95e0502f9b172694,1518,2,4
56e68398395211ec95e0502f9b172694,4174,3,4
56e6d180395211eca73c502f9b172694,1516,1,4
56e6d180395211eca73c502f9b172694,1518,2,4
56e6d180395211eca73c502f9b172694,4174,3,4
56e7466c395211ec8628502f9b172694,1517,1,4
56e7466c395211ec8628502f9b172694,1518,2,4
56e7466c395211ec8628502f9b172694,4174,3,4
56e7bb4a395211ecacc6502f9b172694,1521,1,4
56e7bb4a395211ecacc6502f9b172694,1522,2,4
56e7bb4a395211ecacc6502f9b172694,4174,3,4
56e8301e395211ecaced502f9b172694,1523,1,4
56e8301e395211ecaced502f9b172694,1524,2,4
56e8301e395211ecaced502f9b172694,2326,3,4
56e87e0a395211ecae5f502f9b172694,1528,1,4
56e87e0a395211ecae5f502f9b172694,1529,2,4
56e87e0a395211ecae5f502f9b172694,4174,3,4
56e8f2e4395211ec89c8502f9b172694,1530,1,4
56e8f2e4395211ec89c8502f9b172694,1531,2,4
56e8f2e4395211ec89c8502f9b172694,4174,3,4
56e967cc395211ec8e02502f9b172694,1534,1,4
56e967cc395211ec8e02502f9b172694,1535,2,4
56e967cc395211ec8e02502f9b172694,4174,3,4
56e9b5b0395211ec96a3502f9b172694,1536,1,4
56e9b5b0395211ec96a3502f9b172694,1539,2,4
56e9b5b0395211ec96a3502f9b172694,4174,3,4
56ea2a98395211ec915e502f9b172694,1538,1,4
56ea2a98395211ec915e502f9b172694,1552,2,4
56ea2a98395211ec915e502f9b172694,2326,3,4
56ea9f70395211ec883c502f9b172694,1542,1,4
56ea9f70395211ec883c502f9b172694,1544,2,4
56ea9f70395211ec883c502f9b172694,4174,3,4
56eb1450395211ecaa55502f9b172694,1543,1,4
56eb1450395211ecaa55502f9b172694,1544,2,4
56eb1450395211ecaa55502f9b172694,4174,3,4
56eb6246395211ec8b26502f9b172694,1545,1,4
56eb6246395211ec8b26502f9b172694,1546,2,4
56eb6246395211ec8b26502f9b172694,4174,3,4
56ebd71c395211ec893f502f9b172694,1550,1,4
56ebd71c395211ec893f502f9b172694,1553,2,4
56ebd71c395211ec893f502f9b172694,4174,3,4
56ec4bfe395211ecbd22502f9b172694,1551,1,4
56ec4bfe395211ecbd22502f9b172694,1552,2,4
56ec4bfe395211ecbd22502f9b172694,2326,3,4
56ec99e4395211ecb5f8502f9b172694,1554,1,4
56ec99e4395211ecb5f8502f9b172694,1555,2,4
56ec99e4395211ecb5f8502f9b172694,4174,3,4
56ed0ed2395211ecbbf3502f9b172694,1558,1,4
56ed0ed2395211ecbbf3502f9b172694,1559,2,4
56ed0ed2395211ecbbf3502f9b172694,4174,3,4
56ed5cba395211ec8d3e502f9b172694,1562,1,4
56ed5cba395211ec8d3e502f9b172694,1563,2,4
56ed5cba395211ec8d3e502f9b172694,4174,3,4
56edd19a395211eca415502f9b172694,1564,1,4
56edd19a395211eca415502f9b172694,1567,2,4
56edd19a395211eca415502f9b172694,4174,3,4
56ee4670395211eca966502f9b172694,1565,1,4
56ee4670395211eca966502f9b172694,1566,2,4
